FirstName,LastName,Username,Email,Password,DateOfBirth,PhoneNumber,Address,City,AcademicProgram
Hoa,Le,hoa.le4789,hoa.le4789@student.sims.edu,,2004-01-12,555-9660,561 Le Loi,Can Tho,Mathematics
Linh,Huynh,linh.huynh4790,linh.huynh4790@student.sims.edu,,2005-12-08,555-5352,966 Hai Ba Trung,Hai Phong,Electronics
Ngoc,Ho,ngoc.ho4791,ngoc.ho4791@student.sims.edu,,2003-01-11,555-1243,80 Le Loi,Hue,Information Technology
Thu,Ho,thu.ho4792,thu.ho4792@student.sims.edu,,2002-04-18,555-7278,625 Le Loi,Da Nang,Business
Mai,Ly,mai.ly4793,mai.ly4793@student.sims.edu,,2004-10-06,555-2193,30 Tran Phu,Hai Phong,Information Technology
Mai,Le,mai.le4794,mai.le4794@student.sims.edu,,2004-02-09,555-3200,839 Hai Ba Trung,Ho Chi Minh,Mathematics
Khanh,Ngo,khanh.ngo4795,khanh.ngo4795@student.sims.edu,,2005-08-24,555-5706,395 Tran Phu,Hue,Information Technology
Tuan,Do,tuan.do4796,tuan.do4796@student.sims.edu,,2004-06-04,555-1217,963 Hai Ba Trung,Hue,Information Technology
Quyen,Le,quyen.le4797,quyen.le4797@student.sims.edu,,2003-07-18,555-4886,987 Hai Ba Trung,Ho Chi Minh,Information Technology
Dung,Do,dung.do4798,dung.do4798@student.sims.edu,,2005-04-25,555-9280,740 Hai Ba Trung,Can Tho,Computer Science
Ha,Pham,ha.pham4799,ha.pham4799@student.sims.edu,,2001-04-23,555-6189,999 Nguyen Hue,Can Tho,Mathematics
Son,Duong,son.duong4800,son.duong4800@student.sims.edu,,2005-03-18,555-7555,596 Hai Ba Trung,Hai Phong,Computer Science
An,Vo,an.vo4801,an.vo4801@student.sims.edu,,2004-05-06,555-4908,694 Tran Phu,Hue,Electronics
Hung,Le,hung.le4802,hung.le4802@student.sims.edu,,2001-10-07,555-6179,46 Le Loi,Nha Trang,Mathematics
Phong,Do,phong.do4803,phong.do4803@student.sims.edu,,2004-01-15,555-8294,343 Le Loi,Can Tho,Business
Hai,Bui,hai.bui4804,hai.bui4804@student.sims.edu,,2004-06-24,555-2856,466 Le Loi,Nha Trang,Electronics
Tuan,Le,tuan.le4805,tuan.le4805@student.sims.edu,,2005-09-01,555-3527,120 Le Loi,Da Nang,Electronics
Quyen,Duong,quyen.duong4806,quyen.duong4806@student.sims.edu,,2005-01-18,555-3373,387 Hai Ba Trung,Can Tho,Physics
Mai,Vo,mai.vo4807,mai.vo4807@student.sims.edu,,2005-07-14,555-7497,301 Tran Phu,Ha Noi,Mathematics
Minh,Le,minh.le4808,minh.le4808@student.sims.edu,,2001-11-26,555-1846,296 Hai Ba Trung,Hue,Computer Science
Ha,Huynh,ha.huynh4809,ha.huynh4809@student.sims.edu,,2005-01-12,555-3406,623 Nguyen Hue,Nha Trang,Mathematics
Giang,Le,giang.le4810,giang.le4810@student.sims.edu,,2003-08-06,555-6747,922 Hai Ba Trung,Hai Phong,Mathematics
Hai,Ngo,hai.ngo4811,hai.ngo4811@student.sims.edu,,2001-11-28,555-1122,296 Hai Ba Trung,Hue,Physics
Linh,Do,linh.do4812,linh.do4812@student.sims.edu,,2001-12-09,555-1108,72 Tran Phu,Da Nang,Mathematics
Bao,Vu,bao.vu4813,bao.vu4813@student.sims.edu,,2004-09-04,555-1309,935 Hai Ba Trung,Hue,Information Technology
Trang,Ho,trang.ho4814,trang.ho4814@student.sims.edu,,2002-05-05,555-8312,668 Hai Ba Trung,Da Nang,Physics
Quyen,Hoang,quyen.hoang4815,quyen.hoang4815@student.sims.edu,,2005-03-13,555-6746,738 Hai Ba Trung,Hai Phong,Electronics
Vy,Tran,vy.tran4816,vy.tran4816@student.sims.edu,,2002-01-02,555-8202,182 Nguyen Hue,Nha Trang,Electronics
Quyen,Duong,quyen.duong4817,quyen.duong4817@student.sims.edu,,2004-10-17,555-6977,197 Hai Ba Trung,Can Tho,Business
Nam,Le,nam.le4818,nam.le4818@student.sims.edu,,2005-07-07,555-9825,827 Le Loi,Can Tho,Electronics
Hoa,Ho,hoa.ho4819,hoa.ho4819@student.sims.edu,,2002-01-15,555-9853,696 Tran Phu,Nha Trang,Computer Science
Ha,Tran,ha.tran4820,ha.tran4820@student.sims.edu,,2002-12-01,555-8093,856 Nguyen Hue,Ho Chi Minh,Physics
Bao,Tran,bao.tran4821,bao.tran4821@student.sims.edu,,2001-08-26,555-2976,185 Nguyen Hue,Da Nang,Electronics
An,Le,an.le4822,an.le4822@student.sims.edu,,2002-01-02,555-6712,846 Tran Phu,Hue,Information Technology
Nam,Hoang,nam.hoang4823,nam.hoang4823@student.sims.edu,,2004-10-09,555-8114,807 Le Loi,Nha Trang,Computer Science
Khanh,Bui,khanh.bui4824,khanh.bui4824@student.sims.edu,,2002-02-19,555-9180,692 Tran Phu,Hue,Information Technology
Lan,Bui,lan.bui4825,lan.bui4825@student.sims.edu,,2004-03-13,555-6140,447 Tran Phu,Ha Noi,Electronics
Hoa,Ngo,hoa.ngo4826,hoa.ngo4826@student.sims.edu,,2004-08-08,555-5369,926 Hai Ba Trung,Nha Trang,Information Technology
Thu,Vu,thu.vu4827,thu.vu4827@student.sims.edu,,2005-04-05,555-2653,876 Nguyen Hue,Ha Noi,Electronics
Tuan,Ly,tuan.ly4828,tuan.ly4828@student.sims.edu,,2002-06-27,555-5584,941 Tran Phu,Ho Chi Minh,Physics
An,Duong,an.duong4829,an.duong4829@student.sims.edu,,2004-11-17,555-8568,972 Hai Ba Trung,Ho Chi Minh,Mathematics
Tam,Vu,tam.vu4830,tam.vu4830@student.sims.edu,,2003-04-10,555-9615,973 Tran Phu,Da Nang,Business
Hung,Pham,hung.pham4831,hung.pham4831@student.sims.edu,,2005-10-03,555-6640,304 Hai Ba Trung,Nha Trang,Physics
Quyen,Pham,quyen.pham4832,quyen.pham4832@student.sims.edu,,2004-08-15,555-5821,451 Tran Phu,Ho Chi Minh,Business
Son,Le,son.le4833,son.le4833@student.sims.edu,,2001-05-05,555-1624,687 Nguyen Hue,Can Tho,Physics
Phong,Vu,phong.vu4834,phong.vu4834@student.sims.edu,,2004-01-16,555-4076,718 Tran Phu,Ha Noi,Information Technology
Son,Dang,son.dang4835,son.dang4835@student.sims.edu,,2005-10-15,555-3557,535 Le Loi,Nha Trang,Computer Science
Thu,Nguyen,thu.nguyen4836,thu.nguyen4836@student.sims.edu,,2005-11-20,555-5372,658 Nguyen Hue,Da Nang,Mathematics
Duc,Bui,duc.bui4837,duc.bui4837@student.sims.edu,,2002-04-20,555-5940,45 Le Loi,Hai Phong,Physics
Khanh,Tran,khanh.tran4838,khanh.tran4838@student.sims.edu,,2001-12-07,555-8366,937 Le Loi,Nha Trang,Information Technology
Lan,Vo,lan.vo4839,lan.vo4839@student.sims.edu,,2002-06-23,555-7477,970 Hai Ba Trung,Nha Trang,Physics
Khanh,Bui,khanh.bui4840,khanh.bui4840@student.sims.edu,,2004-10-14,555-4448,171 Hai Ba Trung,Ha Noi,Information Technology
Khanh,Tran,khanh.tran4841,khanh.tran4841@student.sims.edu,,2003-12-26,555-2554,700 Le Loi,Can Tho,Computer Science
Ngoc,Bui,ngoc.bui4842,ngoc.bui4842@student.sims.edu,,2003-11-18,555-2960,283 Le Loi,Ho Chi Minh,Information Technology
Son,Ngo,son.ngo4843,son.ngo4843@student.sims.edu,,2003-08-18,555-9650,686 Tran Phu,Da Nang,Electronics
Thao,Le,thao.le4844,thao.le4844@student.sims.edu,,2001-09-24,555-5494,815 Tran Phu,Da Nang,Computer Science
Son,Ly,son.ly4845,son.ly4845@student.sims.edu,,2002-07-20,555-1153,381 Le Loi,Ha Noi,Electronics
Linh,Pham,linh.pham4846,linh.pham4846@student.sims.edu,,2004-10-22,555-5035,960 Tran Phu,Da Nang,Information Technology
Thu,Ngo,thu.ngo4847,thu.ngo4847@student.sims.edu,,2003-07-21,555-6465,856 Hai Ba Trung,Hue,Electronics
Dung,Bui,dung.bui4848,dung.bui4848@student.sims.edu,,2003-07-25,555-9735,241 Le Loi,Nha Trang,Information Technology
Giang,Vo,giang.vo4849,giang.vo4849@student.sims.edu,,2004-12-19,555-4557,555 Le Loi,Hai Phong,Computer Science
Chi,Ho,chi.ho4850,chi.ho4850@student.sims.edu,,2001-07-25,555-9659,694 Le Loi,Ha Noi,Physics
Tuan,Hoang,tuan.hoang4851,tuan.hoang4851@student.sims.edu,,2003-08-22,555-2749,909 Hai Ba Trung,Can Tho,Physics
Quyen,Dang,quyen.dang4852,quyen.dang4852@student.sims.edu,,2005-12-22,555-5435,993 Hai Ba Trung,Da Nang,Electronics
Hoa,Do,hoa.do4853,hoa.do4853@student.sims.edu,,2003-01-08,555-4096,943 Le Loi,Ha Noi,Mathematics
Mai,Bui,mai.bui4854,mai.bui4854@student.sims.edu,,2001-07-15,555-5311,775 Nguyen Hue,Can Tho,Information Technology
Minh,Dang,minh.dang4855,minh.dang4855@student.sims.edu,,2001-04-02,555-4554,674 Le Loi,Ho Chi Minh,Physics
Mai,Nguyen,mai.nguyen4856,mai.nguyen4856@student.sims.edu,,2002-05-11,555-8221,115 Tran Phu,Hue,Physics
Yen,Le,yen.le4857,yen.le4857@student.sims.edu,,2001-08-14,555-7559,96 Hai Ba Trung,Hue,Business
An,Pham,an.pham4858,an.pham4858@student.sims.edu,,2002-02-24,555-1304,324 Hai Ba Trung,Can Tho,Electronics
Mai,Tran,mai.tran4859,mai.tran4859@student.sims.edu,,2001-11-21,555-5696,809 Hai Ba Trung,Hai Phong,Business
Bao,Ho,bao.ho4860,bao.ho4860@student.sims.edu,,2004-09-07,555-8767,25 Le Loi,Hai Phong,Information Technology
Thao,Ho,thao.ho4861,thao.ho4861@student.sims.edu,,2004-01-19,555-8702,619 Tran Phu,Nha Trang,Business
Thu,Hoang,thu.hoang4862,thu.hoang4862@student.sims.edu,,2001-12-08,555-2866,527 Le Loi,Ho Chi Minh,Physics
Quyen,Le,quyen.le4863,quyen.le4863@student.sims.edu,,2003-11-24,555-3801,402 Le Loi,Hai Phong,Business
An,Tran,an.tran4864,an.tran4864@student.sims.edu,,2001-09-04,555-4945,812 Hai Ba Trung,Hai Phong,Computer Science
Yen,Huynh,yen.huynh4865,yen.huynh4865@student.sims.edu,,2003-05-02,555-6632,275 Hai Ba Trung,Hue,Mathematics
Yen,Dang,yen.dang4866,yen.dang4866@student.sims.edu,,2002-06-06,555-7431,197 Hai Ba Trung,Hai Phong,Electronics
Nga,Ngo,nga.ngo4867,nga.ngo4867@student.sims.edu,,2004-05-27,555-7839,265 Nguyen Hue,Can Tho,Mathematics
Quang,Ngo,quang.ngo4868,quang.ngo4868@student.sims.edu,,2002-01-13,555-4928,828 Tran Phu,Ha Noi,Physics
Bao,Vo,bao.vo4869,bao.vo4869@student.sims.edu,,2004-05-08,555-7260,864 Le Loi,Can Tho,Mathematics
Bao,Ho,bao.ho4870,bao.ho4870@student.sims.edu,,2002-05-15,555-6521,28 Le Loi,Ha Noi,Business
Nam,Dang,nam.dang4871,nam.dang4871@student.sims.edu,,2003-10-11,555-3486,692 Tran Phu,Hue,Physics
Tam,Nguyen,tam.nguyen4872,tam.nguyen4872@student.sims.edu,,2001-10-27,555-4318,20 Tran Phu,Can Tho,Business
Son,Pham,son.pham4873,son.pham4873@student.sims.edu,,2005-09-03,555-2264,934 Le Loi,Hue,Information Technology
Son,Nguyen,son.nguyen4874,son.nguyen4874@student.sims.edu,,2004-03-02,555-4059,97 Tran Phu,Can Tho,Physics
Hung,Vu,hung.vu4875,hung.vu4875@student.sims.edu,,2002-01-17,555-1574,753 Nguyen Hue,Can Tho,Computer Science
Ngoc,Hoang,ngoc.hoang4876,ngoc.hoang4876@student.sims.edu,,2005-12-02,555-6676,25 Hai Ba Trung,Da Nang,Physics
Yen,Le,yen.le4877,yen.le4877@student.sims.edu,,2001-10-22,555-5629,613 Le Loi,Ha Noi,Mathematics
Linh,Vo,linh.vo4878,linh.vo4878@student.sims.edu,,2001-03-16,555-3671,424 Hai Ba Trung,Hai Phong,Electronics
Quyen,Bui,quyen.bui4879,quyen.bui4879@student.sims.edu,,2004-04-06,555-6218,728 Nguyen Hue,Hue,Information Technology
Nam,Nguyen,nam.nguyen4880,nam.nguyen4880@student.sims.edu,,2002-08-21,555-8769,51 Tran Phu,Can Tho,Mathematics
Trang,Ngo,trang.ngo4881,trang.ngo4881@student.sims.edu,,2003-06-25,555-4106,765 Le Loi,Ho Chi Minh,Physics
Mai,Vu,mai.vu4882,mai.vu4882@student.sims.edu,,2005-08-28,555-1409,711 Tran Phu,Can Tho,Physics
Mai,Vo,mai.vo4883,mai.vo4883@student.sims.edu,,2005-02-18,555-4954,597 Tran Phu,Da Nang,Information Technology
Son,Ngo,son.ngo4884,son.ngo4884@student.sims.edu,,2003-07-19,555-3165,420 Tran Phu,Ho Chi Minh,Physics
Linh,Vo,linh.vo4885,linh.vo4885@student.sims.edu,,2001-11-16,555-4969,589 Le Loi,Hai Phong,Electronics
Trang,Vo,trang.vo4886,trang.vo4886@student.sims.edu,,2004-09-28,555-4425,15 Nguyen Hue,Da Nang,Information Technology
Hai,Nguyen,hai.nguyen4887,hai.nguyen4887@student.sims.edu,,2004-03-20,555-8150,892 Hai Ba Trung,Hai Phong,Physics
Tam,Bui,tam.bui4888,tam.bui4888@student.sims.edu,,2002-09-01,555-1130,940 Le Loi,Ho Chi Minh,Information Technology
Hung,Vu,hung.vu4889,hung.vu4889@student.sims.edu,,2003-05-11,555-1700,742 Nguyen Hue,Nha Trang,Business
Trang,Do,trang.do4890,trang.do4890@student.sims.edu,,2001-05-09,555-9845,930 Tran Phu,Ha Noi,Electronics
Giang,Vo,giang.vo4891,giang.vo4891@student.sims.edu,,2001-02-17,555-1311,945 Hai Ba Trung,Hai Phong,Business
Hai,Le,hai.le4892,hai.le4892@student.sims.edu,,2004-03-14,555-6445,260 Le Loi,Hai Phong,Information Technology
Duc,Huynh,duc.huynh4893,duc.huynh4893@student.sims.edu,,2002-03-22,555-6670,331 Nguyen Hue,Nha Trang,Mathematics
Bao,Nguyen,bao.nguyen4894,bao.nguyen4894@student.sims.edu,,2002-11-01,555-7543,11 Tran Phu,Hai Phong,Business
Khanh,Duong,khanh.duong4895,khanh.duong4895@student.sims.edu,,2002-04-12,555-9608,139 Nguyen Hue,Da Nang,Business
Thu,Le,thu.le4896,thu.le4896@student.sims.edu,,2003-01-13,555-9245,622 Le Loi,Ho Chi Minh,Computer Science
Quyen,Vo,quyen.vo4897,quyen.vo4897@student.sims.edu,,2003-06-13,555-9723,186 Le Loi,Ho Chi Minh,Mathematics
Nam,Dang,nam.dang4898,nam.dang4898@student.sims.edu,,2005-11-10,555-3910,561 Hai Ba Trung,Ha Noi,Computer Science
Hai,Pham,hai.pham4899,hai.pham4899@student.sims.edu,,2003-05-18,555-3188,921 Hai Ba Trung,Nha Trang,Electronics
Ngoc,Ho,ngoc.ho4900,ngoc.ho4900@student.sims.edu,,2004-08-05,555-8934,618 Le Loi,Da Nang,Physics
Ngoc,Ho,ngoc.ho4901,ngoc.ho4901@student.sims.edu,,2004-05-03,555-6479,65 Tran Phu,Ha Noi,Business
Linh,Duong,linh.duong4902,linh.duong4902@student.sims.edu,,2005-07-05,555-9998,990 Hai Ba Trung,Hue,Business
Nga,Duong,nga.duong4903,nga.duong4903@student.sims.edu,,2001-04-13,555-8673,938 Le Loi,Da Nang,Business
Nam,Ly,nam.ly4904,nam.ly4904@student.sims.edu,,2002-08-03,555-8392,632 Tran Phu,Can Tho,Physics
Tuan,Pham,tuan.pham4905,tuan.pham4905@student.sims.edu,,2005-02-14,555-1834,407 Tran Phu,Ho Chi Minh,Information Technology
Binh,Ngo,binh.ngo4906,binh.ngo4906@student.sims.edu,,2003-01-14,555-5971,304 Nguyen Hue,Nha Trang,Information Technology
Hoa,Ho,hoa.ho4907,hoa.ho4907@student.sims.edu,,2005-08-11,555-1422,873 Tran Phu,Hai Phong,Mathematics
Hoa,Vo,hoa.vo4908,hoa.vo4908@student.sims.edu,,2004-02-09,555-6237,9 Nguyen Hue,Hai Phong,Mathematics
Trang,Le,trang.le4909,trang.le4909@student.sims.edu,,2004-09-28,555-9360,503 Tran Phu,Hue,Physics
Hung,Dang,hung.dang4910,hung.dang4910@student.sims.edu,,2004-03-23,555-3411,954 Nguyen Hue,Da Nang,Computer Science
Hoa,Nguyen,hoa.nguyen4911,hoa.nguyen4911@student.sims.edu,,2003-07-17,555-9002,153 Le Loi,Hue,Electronics
Nga,Vu,nga.vu4912,nga.vu4912@student.sims.edu,,2004-04-25,555-9617,314 Nguyen Hue,Da Nang,Mathematics
Thao,Do,thao.do4913,thao.do4913@student.sims.edu,,2005-12-21,555-1374,412 Hai Ba Trung,Ho Chi Minh,Physics
Quang,Ly,quang.ly4914,quang.ly4914@student.sims.edu,,2005-07-02,555-9641,779 Hai Ba Trung,Can Tho,Computer Science
Ha,Hoang,ha.hoang4915,ha.hoang4915@student.sims.edu,,2003-08-10,555-5365,186 Hai Ba Trung,Nha Trang,Physics
Trang,Pham,trang.pham4916,trang.pham4916@student.sims.edu,,2001-04-02,555-4074,358 Hai Ba Trung,Hai Phong,Mathematics
Hai,Vu,hai.vu4917,hai.vu4917@student.sims.edu,,2004-12-18,555-8987,269 Le Loi,Nha Trang,Electronics
Ha,Ho,ha.ho4918,ha.ho4918@student.sims.edu,,2003-05-14,555-9215,675 Le Loi,Nha Trang,Physics
Ngoc,Tran,ngoc.tran4919,ngoc.tran4919@student.sims.edu,,2005-08-19,555-3734,159 Tran Phu,Nha Trang,Mathematics
Hung,Vu,hung.vu4920,hung.vu4920@student.sims.edu,,2004-02-25,555-4712,831 Nguyen Hue,Can Tho,Information Technology
Trang,Bui,trang.bui4921,trang.bui4921@student.sims.edu,,2001-08-14,555-4534,281 Le Loi,Ha Noi,Business
Hoa,Pham,hoa.pham4922,hoa.pham4922@student.sims.edu,,2005-03-06,555-3267,325 Nguyen Hue,Nha Trang,Information Technology
Son,Do,son.do4923,son.do4923@student.sims.edu,,2001-03-19,555-8290,878 Tran Phu,Hai Phong,Electronics
Linh,Vu,linh.vu4924,linh.vu4924@student.sims.edu,,2005-01-15,555-7744,123 Tran Phu,Nha Trang,Information Technology
Ha,Bui,ha.bui4925,ha.bui4925@student.sims.edu,,2002-02-04,555-6797,570 Le Loi,Hue,Physics
Giang,Tran,giang.tran4926,giang.tran4926@student.sims.edu,,2002-12-24,555-3133,418 Le Loi,Ho Chi Minh,Physics
Khanh,Le,khanh.le4927,khanh.le4927@student.sims.edu,,2005-06-20,555-8353,259 Hai Ba Trung,Nha Trang,Computer Science
Dung,Ho,dung.ho4928,dung.ho4928@student.sims.edu,,2003-07-27,555-3238,224 Nguyen Hue,Nha Trang,Information Technology
Tam,Do,tam.do4929,tam.do4929@student.sims.edu,,2005-12-22,555-4577,145 Hai Ba Trung,Ho Chi Minh,Information Technology
Nga,Tran,nga.tran4930,nga.tran4930@student.sims.edu,,2004-03-15,555-7315,421 Nguyen Hue,Ho Chi Minh,Electronics
Dung,Tran,dung.tran4931,dung.tran4931@student.sims.edu,,2004-12-11,555-4546,252 Hai Ba Trung,Can Tho,Business
Thu,Le,thu.le4932,thu.le4932@student.sims.edu,,2001-05-06,555-5988,331 Nguyen Hue,Ha Noi,Computer Science
An,Bui,an.bui4933,an.bui4933@student.sims.edu,,2002-06-10,555-4103,246 Tran Phu,Hai Phong,Business
Hai,Huynh,hai.huynh4934,hai.huynh4934@student.sims.edu,,2005-03-24,555-6859,305 Nguyen Hue,Ha Noi,Physics
Quang,Ly,quang.ly4935,quang.ly4935@student.sims.edu,,2005-06-16,555-1313,494 Le Loi,Ho Chi Minh,Physics
Hai,Do,hai.do4936,hai.do4936@student.sims.edu,,2004-11-04,555-5275,951 Hai Ba Trung,Da Nang,Electronics
Duc,Hoang,duc.hoang4937,duc.hoang4937@student.sims.edu,,2002-05-23,555-9275,558 Tran Phu,Ha Noi,Electronics
Dung,Ly,dung.ly4938,dung.ly4938@student.sims.edu,,2004-10-01,555-8081,631 Le Loi,Nha Trang,Computer Science
Hung,Vu,hung.vu4939,hung.vu4939@student.sims.edu,,2004-06-23,555-4464,758 Hai Ba Trung,Nha Trang,Information Technology
Mai,Ly,mai.ly4940,mai.ly4940@student.sims.edu,,2004-05-19,555-2937,302 Nguyen Hue,Nha Trang,Electronics
Quang,Dang,quang.dang4941,quang.dang4941@student.sims.edu,,2004-11-23,555-8672,779 Nguyen Hue,Da Nang,Physics
Quang,Ngo,quang.ngo4942,quang.ngo4942@student.sims.edu,,2005-12-18,555-4029,719 Le Loi,Da Nang,Electronics
Quyen,Do,quyen.do4943,quyen.do4943@student.sims.edu,,2004-11-26,555-8764,93 Nguyen Hue,Hai Phong,Information Technology
Thu,Vo,thu.vo4944,thu.vo4944@student.sims.edu,,2001-05-18,555-1395,754 Hai Ba Trung,Nha Trang,Information Technology
Phong,Vu,phong.vu4945,phong.vu4945@student.sims.edu,,2001-07-06,555-2068,942 Le Loi,Hue,Computer Science
Hoa,Ngo,hoa.ngo4946,hoa.ngo4946@student.sims.edu,,2002-06-07,555-3804,247 Tran Phu,Can Tho,Business
Thao,Ngo,thao.ngo4947,thao.ngo4947@student.sims.edu,,2004-07-11,555-7535,572 Hai Ba Trung,Da Nang,Information Technology
Thao,Bui,thao.bui4948,thao.bui4948@student.sims.edu,,2002-02-24,555-3338,604 Le Loi,Can Tho,Mathematics
Ngoc,Bui,ngoc.bui4949,ngoc.bui4949@student.sims.edu,,2005-06-09,555-7503,647 Le Loi,Ho Chi Minh,Physics
Quyen,Nguyen,quyen.nguyen4950,quyen.nguyen4950@student.sims.edu,,2005-09-13,555-5003,268 Nguyen Hue,Ha Noi,Information Technology
Quang,Vu,quang.vu4951,quang.vu4951@student.sims.edu,,2005-08-02,555-4900,363 Tran Phu,Ha Noi,Electronics
Dung,Dang,dung.dang4952,dung.dang4952@student.sims.edu,,2004-10-18,555-8183,427 Hai Ba Trung,Nha Trang,Electronics
Thu,Pham,thu.pham4953,thu.pham4953@student.sims.edu,,2005-07-14,555-6536,370 Tran Phu,Hue,Computer Science
Mai,Le,mai.le4954,mai.le4954@student.sims.edu,,2001-05-02,555-3379,996 Nguyen Hue,Ho Chi Minh,Physics
Ngoc,Huynh,ngoc.huynh4955,ngoc.huynh4955@student.sims.edu,,2005-11-08,555-9944,463 Nguyen Hue,Da Nang,Computer Science
Hoa,Dang,hoa.dang4956,hoa.dang4956@student.sims.edu,,2001-12-04,555-3563,517 Tran Phu,Can Tho,Electronics
Nam,Dang,nam.dang4957,nam.dang4957@student.sims.edu,,2001-02-27,555-7320,866 Le Loi,Hue,Information Technology
Khanh,Nguyen,khanh.nguyen4958,khanh.nguyen4958@student.sims.edu,,2002-07-26,555-2020,170 Nguyen Hue,Nha Trang,Electronics
Tuan,Do,tuan.do4959,tuan.do4959@student.sims.edu,,2001-12-26,555-6306,245 Nguyen Hue,Hue,Business
Hai,Pham,hai.pham4960,hai.pham4960@student.sims.edu,,2001-02-03,555-5019,856 Hai Ba Trung,Ho Chi Minh,Business
Chi,Bui,chi.bui4961,chi.bui4961@student.sims.edu,,2001-11-10,555-3961,311 Le Loi,Hue,Business
Dung,Bui,dung.bui4962,dung.bui4962@student.sims.edu,,2003-08-10,555-6530,312 Nguyen Hue,Nha Trang,Information Technology
Tuan,Duong,tuan.duong4963,tuan.duong4963@student.sims.edu,,2001-06-09,555-4517,614 Hai Ba Trung,Ho Chi Minh,Computer Science
Ha,Huynh,ha.huynh4964,ha.huynh4964@student.sims.edu,,2004-09-03,555-6846,621 Hai Ba Trung,Ho Chi Minh,Mathematics
Vy,Bui,vy.bui4965,vy.bui4965@student.sims.edu,,2002-11-21,555-8740,694 Hai Ba Trung,Hai Phong,Computer Science
Yen,Vu,yen.vu4966,yen.vu4966@student.sims.edu,,2005-06-06,555-4157,393 Nguyen Hue,Ha Noi,Physics
Phong,Tran,phong.tran4967,phong.tran4967@student.sims.edu,,2005-07-12,555-1262,447 Hai Ba Trung,Ha Noi,Electronics
Quang,Ngo,quang.ngo4968,quang.ngo4968@student.sims.edu,,2003-06-14,555-9194,954 Le Loi,Ho Chi Minh,Mathematics
Minh,Nguyen,minh.nguyen4969,minh.nguyen4969@student.sims.edu,,2001-05-01,555-6859,237 Tran Phu,Ho Chi Minh,Computer Science
Quang,Dang,quang.dang4970,quang.dang4970@student.sims.edu,,2001-06-14,555-5991,967 Tran Phu,Nha Trang,Business
Dung,Ho,dung.ho4971,dung.ho4971@student.sims.edu,,2001-04-18,555-4641,560 Le Loi,Ha Noi,Mathematics
Ha,Vo,ha.vo4972,ha.vo4972@student.sims.edu,,2003-05-04,555-1369,642 Hai Ba Trung,Nha Trang,Business
Quang,Do,quang.do4973,quang.do4973@student.sims.edu,,2003-01-20,555-1844,869 Hai Ba Trung,Ho Chi Minh,Business
Son,Vo,son.vo4974,son.vo4974@student.sims.edu,,2005-09-22,555-2927,925 Tran Phu,Hai Phong,Computer Science
Quang,Do,quang.do4975,quang.do4975@student.sims.edu,,2001-07-25,555-8729,744 Tran Phu,Can Tho,Electronics
Nam,Ngo,nam.ngo4976,nam.ngo4976@student.sims.edu,,2004-07-03,555-6819,578 Le Loi,Ha Noi,Computer Science
Giang,Ho,giang.ho4977,giang.ho4977@student.sims.edu,,2003-06-13,555-5210,458 Le Loi,Da Nang,Mathematics
Mai,Le,mai.le4978,mai.le4978@student.sims.edu,,2003-12-19,555-5419,166 Tran Phu,Da Nang,Information Technology
Tuan,Vo,tuan.vo4979,tuan.vo4979@student.sims.edu,,2005-12-21,555-3367,491 Le Loi,Can Tho,Information Technology
Ngoc,Vu,ngoc.vu4980,ngoc.vu4980@student.sims.edu,,2004-03-01,555-1718,206 Le Loi,Hai Phong,Physics
Duc,Bui,duc.bui4981,duc.bui4981@student.sims.edu,,2005-05-05,555-8035,370 Nguyen Hue,Ha Noi,Information Technology
An,Vu,an.vu4982,an.vu4982@student.sims.edu,,2001-05-26,555-9414,910 Tran Phu,Can Tho,Electronics
Hai,Vo,hai.vo4983,hai.vo4983@student.sims.edu,,2005-09-25,555-6246,476 Nguyen Hue,Hue,Business
Phong,Pham,phong.pham4984,phong.pham4984@student.sims.edu,,2005-07-25,555-9591,934 Hai Ba Trung,Hue,Business
Hung,Dang,hung.dang4985,hung.dang4985@student.sims.edu,,2005-05-14,555-5818,663 Le Loi,Da Nang,Electronics
Nga,Ho,nga.ho4986,nga.ho4986@student.sims.edu,,2002-06-13,555-2615,117 Tran Phu,Nha Trang,Physics
Duc,Pham,duc.pham4987,duc.pham4987@student.sims.edu,,2004-06-01,555-6574,401 Nguyen Hue,Can Tho,Electronics
Lan,Huynh,lan.huynh4988,lan.huynh4988@student.sims.edu,,2002-08-08,555-3823,60 Tran Phu,Hue,Electronics
Quang,Vu,quang.vu4989,quang.vu4989@student.sims.edu,,2002-10-27,555-4965,644 Le Loi,Da Nang,Computer Science
Hai,Duong,hai.duong4990,hai.duong4990@student.sims.edu,,2005-01-17,555-6163,674 Le Loi,Ho Chi Minh,Information Technology
Binh,Ho,binh.ho4991,binh.ho4991@student.sims.edu,,2004-09-15,555-6441,536 Tran Phu,Ho Chi Minh,Business
Duc,Dang,duc.dang4992,duc.dang4992@student.sims.edu,,2002-12-10,555-3894,115 Nguyen Hue,Nha Trang,Physics
Tam,Bui,tam.bui4993,tam.bui4993@student.sims.edu,,2003-01-02,555-3884,450 Tran Phu,Ho Chi Minh,Physics
Quang,Pham,quang.pham4994,quang.pham4994@student.sims.edu,,2003-09-24,555-1531,798 Tran Phu,Ho Chi Minh,Computer Science
